I,T,R,E,A,DE,DA,H,M
284,1,2,3,5,7,1275,5436,0
284,1,2,4,7,7,2490,6884,2060
285,0,0,20,1,1,11620,0,6147
285,0,1,11,0,3,2670,0,0
285,0,1,15,2,5,7114,143,206
285,0,2,6,15,2,1867,9928,622
285,0,2,6,8,3,3609,6011,105
285,1,0,2,0,5,9332,172,4321
285,1,1,8,0,5,6340,0,806
285,1,1,9,0,5,5497,0,1345
285,1,2,1,2,5,1061,7166,392
285,1,2,3,4,6,2218,6067,0
286,0,0,45,8,4,14464,0,23424
286,0,1,32,2,10,12355,957,90
286,0,1,29,1,9,11180,0,0
286,0,2,16,33,9,4305,11465,0
286,0,2,17,28,8,4957,8771,1219
286,1,0,21,4,11,12266,462,6109
286,1,1,28,3,9,11403,2365,1887
286,1,1,19,3,12,12347,1249,0
286,1,2,5,14,14,2614,8438,637
286,1,2,8,17,13,3496,9104,3538
287,0,0,16,2,0,6008,0,6982
287,0,1,18,1,2,5488,204,49
287,0,1,4,0,4,2869,694,0
287,0,2,5,2,3,1476,3464,79
287,0,2,5,9,2,1528,3755,745
287,1,0,8,1,5,4743,0,5609
287,1,1,5,0,5,3525,638,0
287,1,1,7,2,6,3962,11,0
287,1,2,6,2,3,2160,2965,0
287,1,2,1,6,4,204,4320,0
288,0,0,19,4,5,8187,0,5583
288,0,1,22,1,5,5663,0,0
288,0,1,20,2,7,9916,2001,0
288,0,2,16,15,3,4296,8925,385
288,0,2,19,11,6,5992,6740,552
288,1,0,18,3,6,9887,0,14080
288,1,1,11,2,8,7290,888,1875
288,1,1,13,0,7,8020,0,54
288,1,2,13,9,7,6102,8277,0
288,1,2,8,11,8,2402,8244,0
289,0,0,31,4,6,16242,0,22411
289,0,1,30,6,6,15608,0,0
289,0,1,34,4,6,16219,0,294
289,0,2,8,25,7,1695,13339,767
289,0,2,18,13,7,3377,10081,0
289,1,0,14,6,10,8357,0,14073
289,1,1,19,0,14,11045,1454,924
289,1,1,17,1,9,13937,1210,0
289,1,2,12,14,7,7237,12463,2769
289,1,2,7,6,11,4083,11080,459
290,0,0,19,11,3,8783,0,17238
290,0,1,19,2,9,10958,0,0
290,0,1,27,3,4,14615,0,0
290,0,2,8,3,6,6028,9502,0
290,0,2,10,6,7,4942,7322,0
290,1,0,12,1,6,10194,0,13539
290,1,1,11,0,10,8942,467,147
290,1,1,11,3,12,6593,415,0
290,1,2,5,7,4,2534,13197,689
290,1,2,3,6,7,3790,9426,2477
291,0,0,4,2,0,1722,0,1385
291,0,1,8,0,0,2004,0,0
291,0,1,9,0,0,3412,472,0
291,0,2,0,5,0,467,2389,0
291,0,2,3,2,2,2077,1308,0
291,1,0,0,0,3,1699,0,1393
291,1,1,1,0,1,1888,391,0
291,1,1,0,0,4,1198,0,300
291,1,2,1,1,2,784,2342,104
291,1,2,1,2,2,120,2058,0
292,0,0,24,6,2,7422,0,2986
292,0,1,24,0,1,4559,0,0
292,0,1,24,0,3,6529,0,437
292,0,2,15,22,1,2052,9009,0
292,0,2,15,17,3,4726,2432,280
292,1,0,6,0,8,5766,0,11663
292,1,1,8,0,7,3611,0,7
292,1,1,4,0,8,4784,0,243
292,1,2,1,2,8,1248,3216,30
292,1,2,3,0,6,2703,4462,0
293,0,0,23,2,1,9975,1666,4767
293,0,1,20,0,0,5669,0,0
293,0,1,12,1,6,6384,95,2412
293,0,2,16,12,4,4995,5221,1008
293,0,2,5,13,6,1880,5380,0
293,1,0,12,0,5,7819,1325,5426
293,1,1,9,0,10,4948,0,814
293,1,1,10,1,8,4224,911,1902
293,1,2,7,5,4,3513,6814,0
293,1,2,3,10,5,1490,5859,0
294,0,0,16,2,6,9964,0,20435
294,0,1,16,3,8,11406,838,2441
294,0,1,13,0,7,8771,0,0
294,0,2,9,14,6,3016,10814,6234
294,0,2,3,7,5,1233,10785,1615
294,1,0,19,8,6,13330,0,5615
294,1,1,13,3,7,10559,0,13
294,1,1,14,2,5,7547,885,21
294,1,2,11,15,6,4216,8188,664
294,1,2,13,14,4,5010,9797,0
295,0,0,26,5,8,16043,0,11354
295,0,1,25,6,8,8998,1185,3613
295,0,1,25,0,3,6783,0,0
295,0,2,15,23,8,4801,10059,1209
295,0,2,15,12,7,5628,9958,0
295,1,0,14,2,9,12163,0,12080
295,1,1,18,0,10,10550,625,213
295,1,1,16,1,9,8039,1175,0
295,1,2,9,2,7,6815,8489,0
295,1,2,5,16,7,2469,11763,1635
296,0,0,12,5,1,3935,1331,2409
296,0,1,15,3,2,4053,847,0
296,0,1,16,6,1,4664,1019,1835
296,0,2,12,17,0,2662,6743,2360
296,0,2,15,13,2,2996,3628,0
296,1,0,4,1,8,4892,0,6475
296,1,1,3,0,6,4420,135,364
296,1,1,2,0,4,5092,0,68
296,1,2,3,4,5,2000,2598,89
296,1,2,0,2,5,2064,2578,0
297,0,0,13,1,1,6566,0,6989
297,0,1,18,2,0,6248,0,132
297,0,1,14,3,0,6250,508,473
297,0,2,9,17,0,2022,5206,1330
297,0,2,9,11,0,1504,5997,0
297,1,0,1,0,5,4723,0,7053
297,1,1,0,0,9,4749,0,462
297,1,1,0,0,8,4109,233,0
297,1,2,1,1,1,817,7113,0
297,1,2,0,0,3,893,4449,641
298,0,0,9,4,0,3951,0,6122
298,0,1,14,1,1,5605,0,0
298,0,1,10,0,0,3809,0,6
298,0,2,4,12,0,1355,3219,988
298,0,2,4,4,0,1359,4000,0
298,1,0,1,0,2,1904,0,2623
298,1,1,1,0,8,1635,267,0
298,1,1,1,0,4,3180,208,0
298,1,2,0,1,3,549,4785,253
298,1,2,0,0,3,1817,2282,0
299,0,0,1,1,0,769,0,3936
299,0,1,6,0,0,3398,0,0
299,0,1,3,0,2,2586,0,0
299,0,2,1,4,0,300,2225,354
299,0,2,1,1,1,2168,1671,0
299,1,0,1,0,1,2222,0,6547
299,1,1,3,0,3,2070,0,0
299,1,1,0,0,3,960,0,0
299,1,2,0,0,1,390,2649,0
299,1,2,0,0,1,366,1706,0
300,0,0,25,6,11,15931,5704,10306
300,0,1,26,6,13,15334,931,3742
300,0,1,25,1,12,18944,0,43
300,0,2,20,25,8,4937,19080,1269
300,0,2,26,28,6,7182,16721,4170
300,1,0,27,8,12,17711,89,21166
300,1,1,30,7,11,15330,940,235
300,1,1,29,6,10,18013,570,371
300,1,2,25,30,11,12618,14052,73
300,1,2,18,23,11,5666,17024,1152
301,0,0,12,3,4,6123,362,1728
301,0,1,22,3,2,10291,0,0
301,0,1,13,1,6,5797,0,650
301,0,2,9,14,1,2442,5291,1781
301,0,2,3,9,5,1010,6684,0
301,1,0,4,1,4,5273,0,10413
301,1,1,12,0,8,6406,0,110
301,1,1,9,3,5,6732,545,3251
301,1,2,4,4,6,1193,4895,1583
301,1,2,6,7,6,1697,8906,727
302,0,0,23,4,5,9020,155,5590
302,0,1,15,0,6,7763,0,2325
302,0,1,25,2,5,9708,1040,445
302,0,2,12,20,5,3394,8731,3940
302,0,2,15,13,3,3941,8187,50
302,1,0,15,2,7,10897,0,9680
302,1,1,13,0,9,5954,0,23
302,1,1,17,3,6,8217,2239,5593
302,1,2,7,9,5,2427,8667,493
302,1,2,6,9,6,4443,7486,470
303,0,0,16,3,1,8612,0,9084
303,0,1,15,0,1,3181,0,0
303,0,1,29,3,1,10350,0,0
303,0,2,11,12,2,1445,4777,248
303,0,2,7,2,1,1160,6808,0
303,1,0,4,0,5,6361,0,5506
303,1,1,0,0,9,2393,0,41
303,1,1,3,0,8,3388,165,0
303,1,2,4,3,6,2017,5351,468
303,1,2,0,2,9,1830,3233,0
304,0,0,42,20,3,16337,0,20344
304,0,1,28,0,6,5625,0,0
304,0,1,38,8,6,13723,351,2951
304,0,2,22,15,6,5587,14527,0
304,0,2,12,25,7,4283,12766,1149
304,1,0,11,2,9,14645,387,12186
304,1,1,18,0,8,10390,0,358
304,1,1,6,0,13,10107,0,98
304,1,2,9,5,10,6061,9533,149
304,1,2,7,7,12,4819,7445,437
305,0,0,21,5,4,5890,418,3156
305,0,1,14,0,1,3120,0,0
305,0,1,22,0,2,7494,0,2249
305,0,2,9,14,3,3183,5899,3060
305,0,2,23,13,0,6902,6450,0
305,1,0,5,1,7,6888,944,1824
305,1,1,6,1,8,6077,0,389
305,1,1,3,0,8,4639,0,0
305,1,2,4,3,7,2301,4341,1897
305,1,2,5,3,8,2703,5224,0
306,0,0,17,3,1,7597,0,16332
306,0,1,19,0,8,8572,0,2113
306,0,1,19,7,8,8327,0,0
306,0,2,13,16,5,5330,8057,0
306,0,2,9,15,4,2242,5439,488
306,1,0,14,2,7,5729,0,9910
306,1,1,13,5,7,5566,0,16
306,1,1,19,1,8,6244,1494,124
306,1,2,5,8,5,2943,6320,1036
306,1,2,10,8,6,5001,7397,249
307,0,0,26,3,2,9713,1318,13789
307,0,1,17,4,7,8977,38,3225
307,0,1,27,0,6,9233,0,31
307,0,2,13,12,5,5221,7913,761
307,0,2,10,9,7,2685,9528,0
307,1,0,13,3,7,9758,1090,6682
307,1,1,16,0,8,10261,2487,0
307,1,1,18,0,8,9381,0,50
307,1,2,7,10,8,3639,6299,233
307,1,2,6,13,9,2810,7580,2528
308,0,0,19,10,3,9906,0,9798
308,0,1,14,5,7,5456,75,0
308,0,1,19,10,2,10790,707,1884
308,0,2,19,19,1,4573,9046,4507
308,0,2,14,6,0,3916,9187,0
308,1,0,5,1,7,9407,1103,7223
308,1,1,7,0,7,5576,0,29
308,1,1,5,0,8,8017,137,1206
308,1,2,4,3,5,2770,6841,1581
308,1,2,6,4,6,4315,9763,0
309,0,0,26,5,4,11583,0,10715
309,0,1,20,11,5,9104,0,0
309,0,1,27,0,4,12652,1988,0
309,0,2,21,14,2,3728,11044,0
309,0,2,11,17,1,977,10161,764
309,1,0,6,0,8,10992,0,4199
309,1,1,10,2,7,9001,0,15
309,1,1,10,1,11,10077,591,1181
309,1,2,6,8,7,2681,9038,851
309,1,2,5,4,8,2165,10924,0
310,0,0,34,9,9,15714,737,12124
310,0,1,27,12,10,11591,540,3469
310,0,1,40,0,9,13169,517,0
310,0,2,29,31,2,5598,11467,331
310,0,2,20,20,10,5317,7660,648
310,1,0,19,1,11,10972,0,10436
310,1,1,22,3,12,10653,395,778
310,1,1,25,0,9,11259,2510,33
310,1,2,12,16,10,5510,13017,0
310,1,2,8,16,12,3945,10058,667
311,0,0,28,15,5,14884,0,8079
311,0,1,15,2,9,10500,0,585
311,0,1,34,0,9,15590,1278,1126
311,0,2,21,23,1,5389,13428,0
311,0,2,10,21,7,3955,12029,1216
311,1,0,21,5,6,14214,0,20071
311,1,1,14,2,16,9338,1429,0
311,1,1,14,2,13,7586,180,301
311,1,2,18,10,8,10572,9356,0
311,1,2,6,17,6,1453,16607,437
312,0,0,48,5,7,20471,924,21123
312,0,1,39,4,20,24948,0,635
312,0,1,44,0,15,13889,70,1525
312,0,2,0,42,12,0,14953,0
312,0,2,29,39,9,12662,15777,1365
312,1,0,23,1,14,15972,3042,8125
312,1,1,24,6,22,12604,1843,2813
312,1,1,35,6,17,17016,829,17
312,1,2,17,18,15,9773,12027,802
312,1,2,14,31,16,4516,14311,159
313,0,0,21,3,7,7600,89,18811
313,0,1,24,9,5,8210,2609,4975
313,0,1,17,3,7,7162,0,2174
313,0,2,16,20,4,3578,8961,2151
313,0,2,20,16,7,7216,10279,0
313,1,0,25,7,8,14470,0,7234
313,1,1,13,2,7,10336,0,171
313,1,1,15,4,8,10306,1056,0
313,1,2,11,15,8,2483,9400,226
313,1,2,8,15,11,2794,6438,0
314,0,0,27,3,4,11043,0,10344
314,0,1,14,2,6,8180,0,321
314,0,1,23,4,5,9378,1487,260
314,0,2,10,12,2,1591,10086,0
314,0,2,14,13,5,7623,6193,0
314,,,,,,,,
314,,,,,,,,
314,,,,,,,,
314,,,,,,,,
314,,,,,,,,
315,0,0,23,4,7,10952,5247,9053
315,0,1,26,0,7,8437,0,0
315,0,1,32,5,12,11595,0,112
315,0,2,17,25,10,5589,12127,618
315,0,2,18,31,14,5898,9344,1922
315,1,0,33,3,10,16726,132,8626
315,1,1,19,2,6,11944,964,832
315,1,1,19,0,15,11343,0,225
315,1,2,9,14,10,3486,8070,498
315,1,2,20,15,11,7737,6522,0
316,0,0,30,6,5,9739,0,11460
316,0,1,29,7,6,7706,0,0
316,0,1,32,5,4,14663,0,0
316,0,2,10,19,5,2335,6318,308
316,0,2,17,10,6,6148,8111,0
316,1,0,13,4,11,7422,0,5780
316,1,1,12,1,13,6742,0,1042
316,1,1,12,1,11,7033,0,248
316,1,2,5,5,8,5235,5964,417
316,1,2,7,5,8,2329,9110,0
317,0,0,16,7,0,6200,1234,767
317,0,1,13,0,1,3408,0,0
317,0,1,10,3,2,4165,0,0
317,0,2,6,5,1,1320,2167,0
317,0,2,2,11,0,515,2758,0
317,1,0,3,0,3,2652,560,2275
317,1,1,2,0,7,2748,0,2
317,1,1,0,0,4,2960,92,331
317,1,2,1,1,3,426,3699,0
317,1,2,1,1,3,755,2833,7
318,0,0,17,8,1,6630,1987,2372
318,0,1,7,4,3,3596,0,0
318,0,1,20,0,3,7569,1557,0
318,0,2,10,8,2,1879,4403,1543
318,0,2,8,12,3,1605,4269,569
318,1,0,10,3,5,5614,0,3636
318,1,1,7,1,7,5074,813,2135
318,1,1,7,1,8,5737,0,153
318,1,2,2,5,3,2102,4741,50
318,1,2,3,5,4,2717,5005,780
319,0,0,19,3,3,6877,1465,1636
319,0,1,14,6,6,6081,89,60
319,0,1,11,1,5,4222,202,4
319,0,2,6,8,3,1734,4205,0
319,0,2,9,15,2,1825,5583,1258
319,1,1,12,2,7,9161,0,0
319,1,2,7,5,3,2294,5833,0
319,,,,,,,,
319,,,,,,,,
319,,,,,,,,
320,0,0,35,2,6,16213,3803,6159
320,0,1,23,3,9,10801,702,411
320,0,1,25,4,8,12210,0,653
320,0,2,16,27,5,4169,10460,2860
320,0,2,11,17,2,4334,9040,443
320,1,0,11,3,5,8660,0,4562
320,1,1,20,0,14,13235,213,2585
320,1,1,15,2,11,8851,413,69
320,1,2,2,16,8,2356,12889,0
320,1,2,9,7,12,8036,5215,100
321,0,0,22,6,0,7728,1884,2370
321,0,1,26,11,3,5390,264,0
321,0,1,20,0,1,8918,0,0
321,0,2,28,6,0,5227,3748,0
321,0,2,3,18,1,367,4478,0
321,1,0,2,1,10,6165,0,4119
321,1,1,1,0,9,3690,236,194
321,1,1,4,0,13,5782,281,229
321,1,2,2,2,8,2863,4076,0
321,1,2,1,0,8,501,4799,0
322,0,0,20,2,6,10575,561,12057
322,0,1,36,1,6,11360,0,1883
322,0,1,27,4,5,11672,832,0
322,0,2,21,23,5,4832,6538,0
322,0,2,0,34,4,120,13343,0
322,1,0,15,4,5,11870,0,11258
322,1,1,8,2,11,6609,221,1140
322,1,1,16,0,9,8306,0,1436
322,1,2,7,13,9,4824,10335,1294
322,1,2,6,10,12,4184,6911,131
323,0,0,47,11,3,19792,0,7277
323,0,1,22,4,8,6420,855,319
323,0,1,31,0,5,9386,0,573
323,0,2,17,29,4,5311,10728,1429
323,0,2,23,27,3,4180,13013,0
323,1,0,11,3,9,12198,0,11480
323,1,1,10,1,16,13338,0,158
323,1,1,9,3,11,9680,0,149
323,1,2,1,14,10,509,12403,0
323,1,2,10,7,8,5804,6293,243
324,0,0,18,9,0,5587,0,2787
324,0,1,16,4,0,4942,481,1496
324,0,1,16,4,6,4410,0,0
324,0,2,4,9,3,814,4216,43
324,0,2,5,13,3,1458,4107,1489
324,1,0,3,1,5,5218,0,3667
324,1,1,5,0,7,3511,0,181
324,1,1,5,0,5,3025,75,0
324,1,2,2,3,6,1041,2428,46
324,1,2,2,4,4,1905,3787,0
325,0,0,35,7,4,17619,0,13429
325,0,1,20,0,14,10030,1716,0
325,0,1,28,4,11,11714,0,373
325,0,2,25,31,7,6205,12598,1461
325,0,2,12,32,6,2549,14637,1086
325,1,0,24,6,10,13784,1081,7656
325,1,1,20,2,14,14298,0,311
325,1,1,26,0,11,13772,0,3170
325,1,2,12,18,9,5252,8848,823
325,1,2,7,17,12,3687,12873,0
326,0,0,19,4,5,14168,0,15740
326,0,1,17,6,9,12431,0,0
326,0,1,20,0,4,11911,102,0
326,0,2,9,21,3,4750,13588,0
326,0,2,9,14,3,2852,13276,949
326,1,0,11,2,7,11835,0,20741
326,1,1,14,1,2,12730,434,2936
326,1,1,12,0,10,12138,246,93
326,1,2,8,8,11,5969,9304,0
326,1,2,1,16,5,240,17616,0
327,0,0,16,6,0,6501,0,1878
327,0,1,13,3,2,3094,155,1070
327,0,1,11,3,3,3770,0,0
327,0,2,10,12,1,1989,4621,0
327,0,2,4,10,3,769,4791,218
327,1,0,3,1,5,3393,0,4480
327,1,1,7,0,5,5863,0,42
327,1,1,4,0,3,3117,0,0
327,1,2,1,3,4,809,4092,0
327,1,2,2,6,4,1243,3065,1633
328,0,0,15,3,1,9227,0,4593
328,0,1,14,2,4,7232,0,0
328,0,1,17,0,5,4246,0,789
328,0,2,4,11,0,973,8560,886
328,0,2,8,11,2,2188,5855,0
328,1,0,6,0,3,7477,0,14889
328,1,1,10,1,6,4854,127,0
328,1,1,5,0,4,7008,0,35
328,1,2,5,5,8,2237,4134,221
328,1,2,1,6,4,583,8640,0
329,0,0,19,4,0,7502,0,3324
329,0,1,15,1,3,5674,0,51
329,0,1,12,4,5,3063,0,0
329,0,2,6,12,2,1418,5489,57
329,0,2,7,11,1,2022,5873,0
329,1,0,3,0,6,6496,0,4758
329,1,1,5,1,7,5866,0,0
329,1,1,6,0,6,3839,0,0
329,1,2,0,5,5,0,4898,0
329,1,2,0,1,5,925,3821,1367
330,0,0,18,4,9,14380,209,27023
330,0,1,25,2,7,11881,0,1075
330,0,1,22,6,12,13375,11,2384
330,0,2,15,14,9,5829,12206,2650
330,0,2,11,18,9,4230,14181,1143
330,1,0,27,7,8,15849,0,15230
330,1,1,29,3,8,16346,2157,0
330,1,1,26,1,8,12135,0,750
330,1,2,19,21,8,5391,12042,4184
330,1,2,13,18,12,3535,10878,641
331,0,0,20,6,9,12799,1850,4865
331,0,1,18,0,6,12293,0,2676
331,0,1,26,0,14,14545,2814,0
331,0,2,4,11,10,2516,11204,0
331,0,2,15,10,9,6653,7815,526
331,1,0,26,6,5,12036,0,15206
331,1,1,24,3,12,14936,0,0
331,1,1,30,5,9,12172,1578,27
331,1,2,11,18,8,3532,14835,1045
331,1,2,15,19,7,6075,12432,0
332,0,0,15,0,5,6967,0,13315
332,0,1,17,2,6,6806,389,0
332,0,1,22,4,5,9247,0,0
332,0,2,14,12,2,3138,10625,850
332,0,2,6,8,4,1752,6421,1096
332,1,0,10,2,5,9652,0,6230
332,1,1,12,1,6,7864,1349,535
332,1,1,13,3,9,5713,754,0
332,1,2,5,10,8,2471,5511,756
332,1,2,5,9,6,2418,5473,0
333,0,0,24,6,3,9133,0,10658
333,0,1,25,0,7,11456,0,1194
333,0,1,24,1,7,9453,1825,0
333,0,2,18,19,2,2674,12312,0
333,0,2,9,12,5,2408,7373,1389
333,1,0,16,6,7,8502,0,10775
333,1,1,10,1,10,8014,0,1709
333,1,1,19,4,10,10874,932,0
333,1,2,14,12,7,4821,7990,333
333,1,2,6,13,11,973,6801,27
334,0,0,18,3,3,12943,0,8970
334,0,1,13,0,9,6651,0,801
334,0,1,17,8,3,10389,0,243
334,0,2,9,10,7,4322,7699,107
334,0,2,6,12,3,3813,11822,746
334,1,0,19,4,4,13089,0,18958
334,1,1,12,2,9,7843,0,0
334,1,1,10,1,9,7984,1049,1208
334,1,2,2,10,5,909,12398,671
334,1,2,6,14,5,3375,9091,803
335,0,0,28,4,10,17026,0,20607
335,0,1,32,0,10,19818,0,988
335,0,1,24,4,15,13584,202,324
335,0,2,16,19,7,6883,16781,1889
335,0,2,4,24,11,1934,16449,1423
335,1,0,22,2,11,11962,0,26807
335,1,1,23,1,10,20716,0,2497
335,1,1,22,1,12,17199,67,0
335,1,2,21,19,9,7316,15675,1134
335,1,2,13,18,7,6323,12558,958
336,0,0,15,0,6,10796,0,5929
336,0,1,19,0,5,11778,0,0
336,0,1,15,0,7,8225,149,968
336,0,2,6,14,10,3333,8733,3757
336,0,2,12,7,7,7752,8802,729
336,1,0,26,11,2,11285,0,5198
336,1,1,22,0,8,11466,521,1735
336,1,1,20,0,5,9262,0,0
336,1,2,0,25,6,0,12478,252
336,1,2,7,11,8,3412,6012,1278
337,0,0,27,5,5,9176,0,13909
337,0,1,25,0,4,7542,547,0
337,0,1,25,9,12,7598,150,30
337,0,2,10,19,8,4656,6910,1174
337,0,2,16,20,9,6146,6575,283
337,1,0,18,4,10,7167,497,4864
337,1,1,23,0,8,9816,841,13
337,1,1,22,0,9,8407,128,759
337,1,2,2,2,11,1969,7064,0
337,1,2,7,14,9,3829,5705,209
338,0,0,19,7,4,9020,0,7969
338,0,1,24,1,4,7687,511,0
338,0,1,23,0,5,6653,0,604
338,0,2,17,20,3,2493,9157,0
338,0,2,10,16,5,1903,5612,387
338,1,0,11,5,8,7996,1244,3161
338,1,1,15,0,7,5552,0,1570
338,1,1,12,1,6,5863,0,0
338,1,2,3,6,7,3028,6824,241
338,1,2,8,11,8,3557,4449,430
339,0,0,26,5,6,12574,0,14620
339,0,1,22,0,5,9476,0,0
339,0,1,30,0,5,9689,237,1861
339,0,2,7,15,10,1920,8111,249
339,0,2,7,14,9,4860,7283,614
339,1,0,21,8,10,8835,0,5600
339,1,1,18,8,9,7991,48,0
339,1,1,20,2,9,9229,1218,0
339,1,2,10,17,9,4021,7923,0
339,1,2,8,19,9,2792,8105,321
340,0,0,14,7,2,6782,1758,3781
340,0,1,18,3,3,8132,0,0
340,0,1,14,0,4,4798,0,0
340,0,2,4,18,2,353,12241,0
340,0,2,6,17,3,884,5636,1895
340,1,0,3,2,6,6481,0,4662
340,1,1,10,1,5,9667,0,299
340,1,1,5,1,5,8283,0,0
340,1,2,5,8,3,3104,4531,0
340,1,2,2,7,4,1033,6476,176
341,0,0,24,0,4,8124,0,10138
341,0,1,13,2,6,9924,0,51
341,0,1,20,1,6,7200,19,2052
341,0,2,17,22,2,4488,8878,3275
341,0,2,11,13,6,4252,6328,395
341,1,0,15,2,9,8451,0,6381
341,1,1,19,0,6,8787,0,892
341,1,1,14,6,6,7092,656,3604
341,1,2,7,16,9,2048,6377,1344
341,1,2,8,14,4,1789,8722,751
342,0,0,24,9,5,12834,0,12222
342,0,1,31,0,7,10001,745,0
342,0,1,35,0,6,13855,0,2559
342,0,2,19,30,7,5586,11309,3476
342,0,2,16,17,7,3357,10197,299
342,1,0,25,3,10,14591,0,13287
342,1,1,13,3,9,9027,84,599
342,1,1,23,0,8,8963,0,1029
342,1,2,7,18,11,3666,10052,238
342,1,2,10,18,11,4479,9934,1135
343,0,0,18,2,0,5194,0,1785
343,0,1,11,0,0,2448,0,129
343,0,1,19,0,0,2767,419,0
343,0,2,12,17,1,2083,3302,1310
343,0,2,17,15,0,1664,3536,96
343,1,0,0,0,5,2892,0,2585
343,1,1,0,0,6,2171,361,523
343,1,1,0,0,7,1994,0,225
343,1,2,1,0,5,845,1695,0
343,1,2,1,0,4,1476,2242,634
344,0,0,29,7,9,12822,253,5775
344,0,1,23,0,3,8732,0,1443
344,0,1,23,1,7,11146,0,640
344,0,2,10,16,3,3970,5789,373
344,0,2,3,28,2,429,12599,0
344,1,0,16,6,8,8745,0,4337
344,1,1,7,2,8,8379,0,0
344,1,1,21,3,8,8321,302,590
344,1,2,8,8,9,4129,7040,491
344,1,2,10,16,8,3510,10069,1304
345,0,0,31,9,3,11220,3169,2874
345,0,1,26,6,5,7551,468,259
345,0,1,27,1,6,6493,26,2072
345,0,2,24,22,1,3004,8172,0
345,0,2,9,26,5,2485,4656,454
345,1,0,8,1,11,5785,471,4264
345,1,1,11,0,9,7276,0,4170
345,1,1,15,3,10,7706,0,1297
345,1,2,10,6,9,3023,4525,0
345,1,2,9,10,6,4524,6196,0
346,0,0,25,4,2,8823,0,6314
346,0,1,21,4,5,5652,0,104
346,0,1,19,6,4,6275,540,0
346,0,2,11,17,5,2985,6291,348
346,0,2,8,10,3,1107,6190,0
346,1,0,11,2,9,7124,827,956
346,1,1,14,0,10,4853,0,1389
346,1,1,8,1,7,5471,0,0
346,1,2,5,5,4,3860,4137,564
346,1,2,1,6,5,1346,4458,1361
347,0,0,29,5,4,15486,0,12985
347,0,1,30,0,1,12505,0,1370
347,0,1,26,1,10,16618,2239,10
347,0,2,17,22,3,5670,9203,0
347,0,2,15,16,8,4621,8566,611
347,1,0,15,1,11,10008,3343,7423
347,1,1,10,0,12,7243,184,1091
347,1,1,14,1,11,9924,1244,313
347,1,2,9,9,9,4130,12097,2164
347,1,2,8,16,8,4899,13676,450
348,0,0,25,4,4,9781,0,4428
348,0,1,24,0,2,7854,0,0
348,0,1,25,0,3,14620,1043,0
348,0,2,13,21,1,3545,5929,310
348,0,2,7,20,1,3662,6458,0
348,1,2,6,5,11,3099,7160,1087
348,1,2,4,8,8,1987,11129,0
348,,,,,,,,
348,,,,,,,,
348,,,,,,,,
349,0,0,20,3,2,7020,0,5763
349,0,1,17,2,6,5805,604,550
349,0,1,13,1,8,7486,0,1537
349,0,2,11,12,4,2411,7129,333
349,0,2,8,9,4,3963,6248,434
349,1,0,17,4,1,7810,0,13164
349,1,1,12,1,9,5334,0,97
349,1,1,15,1,8,7952,105,508
349,1,2,4,8,7,1725,5771,566
349,1,2,10,8,7,3311,7122,0
350,0,0,17,4,8,16133,0,14315
350,0,1,18,4,10,14025,368,3082
350,0,1,26,1,13,15691,0,355
350,0,2,5,17,6,2237,18190,2376
350,0,2,13,9,6,7424,13740,1867
350,1,0,22,8,6,10757,2495,5143
350,1,1,34,2,10,20001,924,0
350,1,1,22,4,11,15045,0,960
350,1,2,6,31,5,2982,16335,649
350,1,2,25,19,6,10082,15612,0
351,0,0,16,3,3,6670,0,5453
351,0,1,11,0,4,5970,0,966
351,0,1,21,0,3,5784,0,0
351,0,2,8,15,1,1498,5599,337
351,0,2,11,11,1,3048,5972,875
351,1,0,8,2,5,6992,0,4691
351,1,1,4,1,9,6369,165,0
351,1,1,4,0,9,3610,0,0
351,1,2,8,5,6,1180,5093,0
351,1,2,5,7,5,2308,4373,385
352,0,0,27,6,7,17770,0,16972
352,0,1,24,3,11,13273,21,476
352,0,1,30,6,11,15733,57,680
352,0,2,16,20,9,4035,10529,257
352,0,2,7,30,5,1943,15219,0
352,1,0,26,10,7,12432,488,11835
352,1,1,19,5,9,8518,1405,0
352,1,1,26,4,10,10102,1312,2726
352,1,2,16,17,10,4208,11363,2066
352,1,2,27,14,8,11690,8705,0
353,0,0,23,2,3,10021,0,15662
353,0,1,20,3,6,7941,0,1319
353,0,1,17,1,5,8324,0,400
353,0,2,6,19,2,1734,6983,0
353,0,2,10,9,4,1983,7605,509
353,1,0,10,1,5,6450,770,4756
353,1,1,11,2,7,8826,455,935
353,1,1,7,0,10,5685,0,0
353,1,2,11,8,6,3523,6224,0
353,1,2,2,13,2,1200,8408,0
354,0,0,18,2,6,9846,0,7746
354,0,1,16,0,4,8369,1688,0
354,0,1,11,1,9,7834,0,40
354,0,2,9,11,6,3725,8037,0
354,0,2,10,14,6,2106,11386,1293
354,1,0,19,2,6,11441,1513,6320
354,1,1,15,7,8,6299,0,0
354,1,1,17,1,7,8840,0,59
354,1,2,9,11,4,3730,6597,0
354,1,2,14,6,7,7092,6054,143
355,0,0,18,2,0,7733,124,6079
355,0,1,14,2,3,7089,140,105
355,0,1,13,1,5,5865,0,1227
355,0,2,16,11,0,3234,8106,0
355,0,2,7,11,5,2341,4634,712
355,1,0,5,2,7,5774,0,8157
355,1,1,3,0,8,3562,0,305
355,1,1,9,0,4,5439,1002,0
355,1,2,7,5,5,3169,6343,322
